URL,TITLE,GENRE
https://learn.microsoft.com/en-us/azure/azure-functions/functions-create-storage-blob-triggered-function,Create a function in Azure triggered by Blob storage | Microsoft Learn, 
https://vmt1991.pythonanywhere.com/blog/post/152/,Azure Function  Python With Blob Storage Trigger For Processing File Upload, 
https://www.linkedin.com/feed/update/urn:li:activity:7087657236797227008?utm_source=share&utm_medium=member_ios,Sign Up | LinkedIn, 
https://www.tanla.com/news/Results_Q1_FY24.html,"
      Tanla announces its financial results for the first quarter of FY24
    ", 
https://www.linkedin.com/feed/update/urn:li:activity:7087989992362262528?utm_source=share&utm_medium=member_ios,Sign Up | LinkedIn, 
https://wcd.nic.in/sites/default/files/Handbook%20on%20Sexual%20Harassment%20of%20Women%20at%20Workplace.pdf, , 
https://www.linkedin.com/posts/anjlic_processmining-powerautomate-powerplatform-ugcPost-7087105516979572736-WmEZ?utm_source=share&utm_medium=member_ios,Anjli Chaudhry on LinkedIn: #processmining #powerautomate #powerplatform #msinspire | 30 comments, 
https://meet.google.com/fma-ptag-fii?pli=1&authuser=1,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://meet.google.com/ibx-ygqf-bhe?pli=1&authuser=1,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://docs.oracle.com/cd/E26650_01/books/UserGuides/OFSAA_DD_E16101_01.pdf, , 
https://www.youtube.com/watch?v=bZQun8Y4L2A,State of GPT | BRK216HFS - YouTube, 
https://www.kevinrchant.com/2023/07/19/migrate-dedicated-sql-pool-objects-to-a-microsoft-fabric-data-warehouse/,Migrate dedicated SQL Pool objects to a Microsoft Fabric Data Warehouse - Kevin Chant, 
https://meet.google.com/pmw-iqmv-zpv,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://balabala76.medium.com/using-langchain-vector-store-using-azure-cognitive-search-4ab89b626b92,Using Langchain vector store using Azure Cognitive Search | by Balamurugan Balakreshnan | MLearning.ai | Medium, 
https://www.linkedin.com/feed/update/urn:li:activity:7087793515811753984?utm_source=share&utm_medium=member_android,World Economic Forum on LinkedIn: This electric water taxi saves 100kg of CO2 emissions per hour of sailing.… | 304 comments, 
https://lnkd.in/dDkJi23s,LinkedIn, 
https://lnkd.in/dBe47hMb,LinkedIn, 
https://lnkd.in/dKjFji7x,LinkedIn, 
https://lnkd.in/dGxeBsBd,LinkedIn, 
https://lnkd.in/dgsgjzVS,LinkedIn, 
https://lnkd.in/dTuqXerE,LinkedIn, 
https://lnkd.in/d7YEufNe,LinkedIn, 
https://lnkd.in/dQ97qB9Y,LinkedIn, 
https://lnkd.in/diSSBN3w,LinkedIn, 
https://lnkd.in/diMy8uKe,LinkedIn, 
https://lnkd.in/dezNFGXM,LinkedIn, 
https://lnkd.in/dKbBG9YW,LinkedIn, 
https://lnkd.in/ddjYxxKd,LinkedIn, 
https://lnkd.in/dnz5FjhW,LinkedIn, 
https://lnkd.in/dtkwhJ4D,LinkedIn, 
https://lnkd.in/dCMharp9,LinkedIn, 
https://lnkd.in/dgYjuZt3,LinkedIn, 
https://lnkd.in/dySKNYS5,LinkedIn, 
https://uxplanet.org/10-ai-figma-plugins-every-ui-ux-designer-must-try-d71a9acff1e,10 AI Figma Plugins every UI/UX designer must try | by Arpit Chandak | UX Planet, 
https://github.com/anishroy112/SuperstoreDemoV1.1,GitHub - anishroy112/SuperstoreDemoV1.1: PowerBI_SuperStore Sales analysis project DAX Profit Percentage KPI Created, 
https://drive.google.com/drive/u/1/folders/1YXa1s35WviHhFTvM1K3bQjWhzc2vJnMK,Google Drive: Sign-in, 
https://techcommunity.microsoft.com/t5/azure-architecture-blog/azure-openai-landing-zone-reference-architecture/ba-p/3882102,"
	Azure OpenAI Landing Zone reference architecture
", 
https://pulkitchadha.medium.com/generative-ai-what-it-is-why-it-matters-and-how-databricks-lakehouse-enables-its-enterprise-wide-3dd3894093b5,"Generative AI: What It Is, Why It Matters, and How Databricks Lakehouse Enables its Enterprise-Wide Use Case | by Pulkit Chadha | Medium", 
https://mail.hostinger.com/,Hostinger Webmail, 
https://www.linkedin.com/feed/update/urn:li:activity:7089446718273908736?utm_source=share&utm_medium=member_ios,Sign Up | LinkedIn, 
https://meet.google.com/unn-pkzg-ktc,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://www.linkedin.com/posts/microsoft_ai-azure-digitaltransformation-ugcPost-7089628178813489152-kt8x?utm_source=share&utm_medium=member_ios,Microsoft on LinkedIn: #ai #azure #digitaltransformation #innovation, 
https://medium.com/@nayan.j.paul/my-journey-on-managing-llm-versions-in-enterprise-adoption-of-generative-ai-4457aecc4749,My Journey on Managing LLM Versions in Enterprise Adoption of Generative AI | by Nayan Paul | Artificial Intelligence in Plain English, 
https://medium.com/@kunal.shangari/warehouse-to-lake-house-a-small-yet-big-change-a58e737950a9,Warehouse to Lake House… a small yet BIG change. | by Kunal Shangari | Medium, 
https://meet.google.com/hgj-zhxb-njj,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://meet.google.com/dxp-zdgi-bty,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://learn.microsoft.com/en-us/azure/azure-functions/functions-event-grid-blob-trigger?pivots=programming-language-csharp,Tutorial: Trigger Azure Functions on blob containers using an event subscription | Microsoft Learn, 
https://blog.logrocket.com/optimizing-performance-react-app/,Optimizing performance in a React app - LogRocket Blog, 
https://meet.google.com/pck-kcmz-fyf,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://meet.google.com/vvy-hxrk-vby,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://madewithml.com/,Home - Made With ML, 
https://learn.microsoft.com/en-us/fabric/cicd/best-practices-cicd,Best practices for lifecycle management in Fabric - Microsoft Fabric | Microsoft Learn, 
https://medium.com/factset/the-factset-enterprise-solutions-lakehouse-5932ee5276f,The FactSet Enterprise Solutions Lakehouse | by FactSet | FactSet | Medium, 
https://blog.fabric.microsoft.com/en-us/blog/data-pipeline-performance-improvements-part-1-how-to-convert-a-time-interval-dd-hhmmss-into-seconds,Data Pipeline Performance Improvements Part 1: How to convert a time interval (dd.hh:mm:ss) into seconds | Microsoft Fabric Blog | Microsoft Fabric, 
https://onelogica.com/index.html,"Onelogica, Analytics ,ML & AI", 
https://smarthr.dreamguystech.com/html/template/salary.html,smarthr.dreamguystech.com | 522: Connection timed out, 
https://docs.google.com/spreadsheets/d/1cK39zICuQvz16F-miCdNObDYj34Flzf_4200kv42VeA/edit?usp=sharing,Resource sheet - Google Sheets, 
https://www.browserstack.com/?,Most Reliable App & Cross Browser Testing Platform | BrowserStack, 
https://meet.google.com/tjy-sxjt-eiy,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://techcommunity.microsoft.com/t5/azure-ai-services-blog/understanding-document-hierarchical-structure-with-azure-form/ba-p/3842311,"
	Understanding Document Hierarchical Structure with Azure Form Recognizer and XML Format Converter - Microsoft Community Hub
", 
https://github.com/mahes-a/2023/blob/main/Azure%20Machine%20Leaning/TeamsBotwithAMLLlama2.md, , 
https://theyearofgreta.com/,The Year of Greta, 
https://learn.microsoft.com/en-us/training/modules/ux-design/,Foundations of user experience and design thinking - Training | Microsoft Learn, 
https://meet.google.com/hts-gcmz-dqf,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://github.com/huggingface/text-generation-inference,GitHub - huggingface/text-generation-inference: Large Language Model Text Generation Inference, 
https://www.linkedin.com/posts/chandreshdesai_devops-kubernetes-cloudcomputing-activity-7090650851970605059-MGce?utm_source=share&utm_medium=member_ios,Chandresh Desai on LinkedIn: #devops #kubernetes #cloudcomputing #devopstools #softwareengineering… | 136 comments, 
https://www.linkedin.com/posts/brijpandeyji_softwareengineering-systemdesign-devops-activity-7090292259828473856-BM-d?utm_source=share&utm_medium=member_ios,Brij kishore Pandey on LinkedIn: #softwareengineering #systemdesign #devops | 306 comments, 
https://stackoverflow.blog/2023/07/27/announcing-overflowai/,Announcing OverflowAI - Stack Overflow, 
https://blog.fabric.microsoft.com/en-us/blog/microsoft-fabric-event-streams-generating-real-time-insights-with-python-kql-and-powerbi?ft=All:,"Microsoft Fabric Event Streams: Generating Real-time Insights with Python, KQL and Power BI | Microsoft Fabric Blog | Microsoft Fabric", 
https://youtu.be/EJkhLOVAqE8,Microsoft Azure Fundamentals Certification Course (AZ-900) - Pass the exam in just 8 hours! - YouTube, 
https://www.taskade.com/blog/ai-prompt-engineering/,AI Prompt Engineering: The Future of Human-Machine Interaction | Taskade, 
https://meet.google.com/ibx-ygqf-bhe?authuser=1,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://www.keka.com/hrms-take-a-tour, , 
https://payhr.in/ctc-salary-calculator-online.php,Online CTC Calculator with Salary Annexure Excel download, 
https://meet.google.com/vzk-exkr-szq,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://github.com/MSUSAzureAccelerators/Azure-Cognitive-Search-Azure-OpenAI-Accelerator,GitHub - MSUSAzureAccelerators/Azure-Cognitive-Search-Azure-OpenAI-Accelerator: Virtual Assistant - GPT Smart Search Engine - Bot Framework + Azure OpenAI + Azure AI Search + Azure SQL + Bing API + Azure Document Intelligence + LangChain + CosmosDB, 
https://meet.google.com/yim-vrsz-ijv?pli=1&authuser=0,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://lnkd.in/gkGk7uFe,LinkedIn, 
https://lnkd.in/gxb7H48v,LinkedIn, 
https://lnkd.in/gp4caXv8,LinkedIn, 
https://lnkd.in/gkgceDmn,LinkedIn, 
https://lnkd.in/gBJEQbFJ,LinkedIn, 
https://lnkd.in/gTiBAJtq,LinkedIn, 
https://lnkd.in/gfqG8HbD,LinkedIn, 
https://lnkd.in/gVUuyC8B,LinkedIn, 
https://lnkd.in/gchfKJ_9,LinkedIn, 
https://lnkd.in/gdqUUtbf,LinkedIn, 
https://lnkd.in/gAQ4NdRx,LinkedIn, 
https://lnkd.in/gQgDR3c6,LinkedIn, 
https://lnkd.in/gY9B9rxt,LinkedIn, 
https://lnkd.in/ghJwYnXU,LinkedIn, 
https://lnkd.in/gz-ufwbU,LinkedIn, 
https://lnkd.in/g7vuJ8g8,LinkedIn, 
https://lnkd.in/g4GUfzcD,LinkedIn, 
https://lnkd.in/g_CB2aDZ,LinkedIn, 
https://lnkd.in/gzkHccDh,LinkedIn, 
https://lnkd.in/gRhGHYQN,LinkedIn, 
https://lnkd.in/guEv2yUb,LinkedIn, 
https://lnkd.in/gp3xAx_x,LinkedIn, 
https://lnkd.in/gDfm6v5J,LinkedIn, 
https://blog.fabric.microsoft.com/en-us/blog/unleashing-the-power-of-synapseml-and-microsoft-fabric-a-guide-to-qa-on-pdf-documents?ft=All,Microsoft Fabric Blog, 
http://20.204.204.150/, , 
https://events.databricks.com/Databricks-AWS-Lakehouse-Labs-202308?utm_source=databricks&utm_medium=social&utm_campaign=7018Y0000017LJXQA2&utm_term=bambu&blaid=4872974,Databricks Events | Databricks, 
https://blog.fabric.microsoft.com/en-us/blog/unleashing-the-power-of-synapseml-and-microsoft-fabric-a-guide-to-qa-on-pdf-documents-2/,Unleashing the Power of Microsoft Fabric and SynapseML: A Guide to Q&A on PDF Documents with LLMs | Microsoft Fabric Blog | Microsoft Fabric, 
https://medium.com/towards-generative-ai/understanding-llama-2-architecture-its-ginormous-impact-on-genai-e278cb81bd5c,Understanding LLaMA-2 Architecture & its Ginormous Impact on GenAI | by Kunal Sawarkar | Towards Generative AI | Medium, 
https://meet.google.com/vdv-hpcm-raw,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://github.com/microsoft/Llama-2-Onnx/,GitHub - microsoft/Llama-2-Onnx, 
https://careerfoundry.com/en/blog/ux-design/chatgpt-for-ux-design/,ChatGPT for UX design: The Top 15 Prompts, 
https://pub.towardsai.net/forget-pip-conda-requirements-txt-use-poetry-instead-and-thank-me-later-226a0bc38a56,"Forget PIP, Conda, and requirements.txt! Use Poetry Instead And Thank Me Later | by Bex T. | Towards AI", 
https://meet.google.com/bso-wmqd-oez,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://meet.google.com/tsy-yohj-kfx,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://youtube.com/playlist?list=PL9ooVrP1hQOHdFketT6JzY-71nBgIu-n0,Microsoft Azure Training Videos - YouTube, 
https://youtube.com/playlist?list=PL2rqVLfBxq_jK6zRibdPoQo4fQDarisNB,Azure Kubernetes Service (AKS) - YouTube, 
https://devblogs.microsoft.com/cosmosdb/migration-assessment-for-mongodb-to-azure-cosmos-db-for-mongodb/,403 Forbidden, 
https://meet.google.com/qay-wfrp-gkj,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://devanshicomputers-my.sharepoint.com/:u:/p/manoj_kumar/EZxiOPCl1bVBsJx8tAM7okYBKpAtypw9O5IJeagnV1dG0g?e=RTguzh, , 
https://www.helpnetsecurity.com/2023/08/02/bloodhound-ce-open-source-penetration-testing-tool/,Open-source penetration testing tool BloodHound CE released - Help Net Security, 
https://www.linkedin.com/posts/sreechavali_mlops-machinelearning-dataengineering-activity-7092659939239723008-26Kx?utm_source=share&utm_medium=member_ios,Sree Chavali on LinkedIn: #microsoft, 
https://github.com/microsoft/azurechatgpt,GitHub - microsoft/azurechat: 🤖 💼  Azure Chat Solution Accelerator powered by Azure Open AI Service, 
https://techcommunity.microsoft.com/t5/azure-ai-services-blog/document-generative-ai-the-power-of-azure-ai-document/ba-p/3875015,"
	Document Generative AI: the Power of Azure AI Document Intelligence & Azure OpenAI Service Combined
", 
https://techcommunity.microsoft.com/t5/azure-ai-services-blog/azure-form-recognizer-is-now-azure-ai-document-intelligence-with/ba-p/3875765,"
	Azure Form Recognizer is now Azure AI Document Intelligence with new and updated capabilities - Microsoft Community Hub
", 
https://meet.google.com/umh-knwy-kqj,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://www.linkedin.com/posts/eric-vyacheslav-156273169_ai-will-save-lives-it-can-now-detect-driver-ugcPost-7092548408300732416-HCDd?utm_source=share&utm_medium=member_ios,Sign Up | LinkedIn, 
https://www.linkedin.com/posts/vfortier_databricks-activity-7092870605514891264-i1k7?utm_source=share&utm_medium=member_ios,Sign Up | LinkedIn, 
https://endjin.com/blog/2023/05/azure-synapse-analytics-versus-microsoft-fabric-a-side-by-side-comparison,Azure Synapse Analytics versus Microsoft Fabric: A Side by Side Comparison | endjin - Azure Data Analytics Consultancy UK, 
https://youtu.be/9bkZHHUcy6I,Performance at Scale with Microsoft Fabric: Query Optimizations! - YouTube, 
https://lnkd.in/eXp8h7dY,LinkedIn, 
https://lnkd.in/eK7qQcJY,LinkedIn, 
https://lnkd.in/e-aX58Ky,LinkedIn, 
https://lnkd.in/ewM_aXam,LinkedIn, 
https://lnkd.in/e3ZGHSfz,LinkedIn, 
https://lnkd.in/ea9crZiR,LinkedIn, 
https://lnkd.in/eM5Dhi4N,LinkedIn, 
https://lnkd.in/eeBEJx_n,LinkedIn, 
https://lnkd.in/eGn8NUCD,LinkedIn, 
https://meet.google.com/kqf-xuyk-reu,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://www.bing.com/videos/search?q=How+to+open+a+Visual+Studio+Enterprise+azure+cloud+account&&view=detail&mid=6FDEA51F3430EF7A62616FDEA51F3430EF7A6261&&FORM=VRDGAR&ru=%2Fvideos%2Fsearch%3Fq%3DHow%2Bto%2Bopen%2Ba%2BVisual%2BStudio%2BEnterprise%2Bazure%2Bcloud%2Baccount%26FORM%3DHDRSC4,How to open a Visual Studio Enterprise azure cloud account - Search Videos, 
https://events.databricks.com/Azure-Databricks-Lakehouse-Lab-202308,Registration Closed: Azure Databricks Lakehouse Labs, 
https://events.databricks.com/FY24-Q3-AllPrac-TLAYDAAAOOP-VirtualEvent?utm_source=databricks&utm_medium=web&utm_campaign=7018y0000017locqam&_gl=1*7ypg1o*_gcl_au*MTc0ODYzNjUxNS4xNjkxMTM0MzQz*rs_ga*YzBmMWZiYWUtMmQ5Zi00M2I4LWFiNGQtOGIwNjJhNjViNTZl*rs_ga_PQSEQ3RZQC*MTY5MTEzNDM0MTcyMy4xLjEuMTY5MTEzNDM1OC42MC4wLjA.&_ga=2.98337047.988700479.1691134346-1473160593.1691134346,Databricks Events | Databricks, 
https://events.databricks.com/model-risk-management-for-AI-explainability?_gl=1*c2mltg*_gcl_au*MTc0ODYzNjUxNS4xNjkxMTM0MzQz*rs_ga*YzBmMWZiYWUtMmQ5Zi00M2I4LWFiNGQtOGIwNjJhNjViNTZl*rs_ga_PQSEQ3RZQC*MTY5MTEzNDM0MTcyMy4xLjEuMTY5MTEzNDM1OC42MC4wLjA.&_ga=2.68518425.988700479.1691134346-1473160593.1691134346,Event Registration: Model Risk Management for AI Explainability, 
https://techcommunity.microsoft.com/t5/fasttrack-for-azure/metadata-driven-pipelines-for-microsoft-fabric/ba-p/3891651,"
	Metadata Driven Pipelines for Microsoft Fabric - Microsoft Community Hub
", 
https://youtu.be/Bd9LWW4cxEU,Introducing Vector Search in Azure Cognitive Search | Azure Friday - YouTube, 
https://techcommunity.microsoft.com/t5/modernization-best-practices-and/oracle-to-azure-postgresql-flexible-server-incremental-load/ba-p/3818309,"
	Oracle to Azure PostgreSQL - Flexible Server Incremental Load Using ADF Data Flows - Part 1 - Microsoft Community Hub
", 
https://www.linkedin.com/posts/mckinsey_ai-sales-activity-7093337570830417920-PPUp?utm_source=share&utm_medium=member_ios,McKinsey & Company on LinkedIn: #ai #sales | 29 comments, 
https://www.linkedin.com/posts/microsoft-cloud-partner-program_power-platform-process-mining-enriching-activity-7093319710993235968-G2dA?utm_source=share&utm_medium=member_ios,Microsoft AI Cloud Partner Program on LinkedIn: Power Platform Process Mining: Enriching partner opportunities, 
https://www.linkedin.com/posts/leandroesc_azure-azuretipoftheday-azuremissioncritical-activity-7093365601343082496-elwU?utm_source=share&utm_medium=member_ios,Leandro Carvalho on LinkedIn: #azure #azuretipoftheday #azuremissioncritical, 
https://www.microsoft.com/en-us/industry/blog/healthcare/2023/08/02/unlock-efficiency-and-quality-of-care-with-microsoft-cloud-for-healthcare-care-management/,Microsoft Corporation, 
https://meet.google.com/bpq-chfz-qfz?hs=224,"Google Meet - Online Video Calls, Meetings and Conferencing", 
https://github.com/DatabricksFactory/databricks-migration,GitHub - DatabricksFactory/databricks-migration, 
https://blog.fabric.microsoft.com/en-us/blog/construct-a-data-analytics-workflow-with-a-fabric-data-factory-data-pipeline,Construct a data analytics workflow with a Fabric Data Factory data pipeline | Microsoft Fabric Blog | Microsoft Fabric, 
